Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Etsy link (product.metafields.custom.etsy_link),Introductory sentence (product.metafields.custom.introductory_sentence),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Neckline (product.metafields.shopify.neckline),Painting medium (product.metafields.shopify.painting-medium),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
down-by-the-stream-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/ReflectedHopeCloseUp.jpg?v=1743795846,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-by-the-stream-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/ReflectedHopeOnWalls.jpg?v=1743795846,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-by-the-stream-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge_Back.jpg?v=1743795846,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpine-sunrise,Alpine Sunrise,"<p><meta charset=""utf-8"">Inspired by the transformative power of light, I created this series of five paintings which I have called Alpine Sunrise. The overriding feeling I had when painting these at my kitchen table was a sense of hope. I wasn't thinking about mountains or any landscape in particular, it was more about capturing an emotion. It was only after when they were drying that my husband said, they look like mountains at sunrise. </p>
<p>Which one speaks to you?</p>
<p>Details:</p>
<ul>
<li>Painting size approx 6"" x 6"" acrylic on board</li>
<li>Quality mount 12"" x 12"" with sturdy backing board</li>
<li>Individually signed and numbered </li>
<li>Easy to frame (fits standard vinyl album sized frames)</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"Alpine, Countryside, Hills and mountains, Mountains, Snow, Sunrise",true,Style,No.1 - Alpine Sunrise,,,,,,,,No.1 - Alpine Sunrise,0.0,shopify,deny,manual,55.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunriseGroup2.jpg?v=1739564746,1,"",false,,"Inspired by the transformative power of light, I created this series of five paintings which I have called Alpine Sunrise. The overriding feeling I had when painting these at my kitchen table was a sense of hope. I wasn't thinking about mountains or any landscape in particular, it was more about capturing an emotion. It was only after when they were drying that my husband said, they look like mountains at sunrise. Which one speaks to you? Details: Painting size approx 6"" x 6"" acrylic on board Quality mount 12"" x 12"" with sturdy backing board Individually signed and numbered Easy to frame (fits standard vinyl album sized frames)",500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise1Crop_57ebeabb-b469-4b43-909d-b3f88ebb19a0.jpg?v=1739564976,kg,,,active
alpine-sunrise,,,,,,,,,No.2 - Alpine Sunrise,,,,,,,,No.2 - Alpine Sunrise,0.0,shopify,deny,manual,55.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunriseGroup1.jpg?v=1739564746,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise2Crop_e85bd716-7ab6-4d4e-b19e-f48b029afa7d.jpg?v=1739565240,kg,,,
alpine-sunrise,,,,,,,,,No.3 - Alpine Sunrise,,,,,,,,No.3 - Alpine Sunrise,0.0,shopify,deny,manual,55.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunriseGroup3.jpg?v=1739553413,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise3Crop_915c5994-8181-43dd-b490-7b69d35ff48e.jpg?v=1739565034,kg,,,
alpine-sunrise,,,,,,,,,No.4 - Alpine Sunrise,,,,,,,,No.4- Alpine Sunrise,0.0,shopify,deny,manual,55.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunriseGroupNumbered.jpg?v=1739565726,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise4Crop_40af273a-6a38-4487-8b43-258501b4201f.jpg?v=1739565264,kg,,,
alpine-sunrise,,,,,,,,,No.5 - Alpine Sunrise,,,,,,,,No.5- Alpine Sunrise,0.0,shopify,deny,manual,55.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise1Crop_57ebeabb-b469-4b43-909d-b3f88ebb19a0.jpg?v=1739564976,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise5Crop_decb5293-096d-4e4a-a6e7-b3a599daab9d.jpg?v=1739565284,kg,,,
alpine-sunrise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise2Crop_e85bd716-7ab6-4d4e-b19e-f48b029afa7d.jpg?v=1739565240,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpine-sunrise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise3Crop_915c5994-8181-43dd-b490-7b69d35ff48e.jpg?v=1739565034,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpine-sunrise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise4Crop_40af273a-6a38-4487-8b43-258501b4201f.jpg?v=1739565264,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpine-sunrise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AlpineSunrise5Crop_decb5293-096d-4e4a-a6e7-b3a599daab9d.jpg?v=1739565284,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilkley-yorkshire-travel-print-copy,Ilkley Yorkshire Abstract Cow and Calf Art Print,"<p>I loved creating this abstracted view of the iconic Cow and Calf in Ilkley, Yorkshire. I</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Ilkley, North Yorkshire, Yorkshire",true,Size,A4,,,,,,,,ilkley-yorkshire-abstract-cow-and-calf-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_IlkleyAbstract.jpg?v=1737554445,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
ilkley-yorkshire-travel-print-copy,,,,,,,,,A3,,,,,,,,ilkley-yorkshire-abstract-cow-and-calf-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/IlkleyAbstractCopyrightNB.jpg?v=1737554443,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
ilkley-yorkshire-travel-print-copy,,,,,,,,,A2,,,,,,,,ilkley-yorkshire-abstract-cow-and-calf-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
ilkley-yorkshire-travel-print-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilkley-yorkshire-travel-print-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilkley-yorkshire-travel-print-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilkley-yorkshire-travel-print-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilkley-yorkshire-travel-print-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilkley-yorkshire-travel-print-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-by-the-stream,Down By The Stream,"<p><meta charset=""utf-8"">This painting is inspired by a stream on the Devon/Cornwall border. The stream ran through the grounds of our holiday cottage and I took many photos and did a few sketches ready for a final painting when we got home. And here it is. </p>
<ul>
<li>Framed in a beautiful black deep tray frame</li>
<li>34cm x 34cm (5.5cm deep)</li>
<li>Acrylic - satin varnish</li>
<li>Stretched canvas</li>
<li>Pre-strung - ready to hang</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Oils and acrylics,"Coast, Sea, Seascape, Water",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,200.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/DownByTheStream_Full.jpg?v=1733593804,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
down-by-the-stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/DownByTheStream_Framed.jpg?v=1733593805,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-by-the-stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/DownByTheStream_Crop.jpg?v=1733593806,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-by-the-stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge_Back.jpg?v=1743795846,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-the-edge,On The Edge,"<p><meta charset=""utf-8"">This abstract landscape painting took on many forms over the months with each layer adding more texture and even more intrigue. I'm learning to take my time, to revisit paintings and work on them until they are ready.</p>
<p>I've done my best to take pictures but I can promise you that this piece looks much more interesting in real life. It currently hangs on my wall, partly to keep it from getting scuffed in my rack and partly because I love it. It speaks to me. </p>
<p>It's called On The Edge because that's how I feel looking at it. </p>
<ul>
<li>Framed in a beautiful black deep tray frame</li>
<li>34cm x 34cm (5.5cm deep)</li>
<li>Acrylic - satin varnish</li>
<li>Stretched canvas</li>
<li>Pre-strung - ready to hang</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Oils and acrylics,"Coast, Sea, Seascape, Water",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,200.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge_Full.jpg?v=1733592504,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
on-the-edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge_Framed.jpg?v=1733592504,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-the-edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge-Crop.jpg?v=1733592504,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-the-edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge_Back.jpg?v=1743795846,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-the-edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/OnTheEdge_Frame.jpg?v=1733592503,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from-the-lookout-ii,From The Lookout (II),"<p><meta charset=""utf-8"">I loved the intuitive process of creating this abstract landscape painting (alongside it's sister painting <a rel=""noopener"" title=""From The Lookout I"" href=""https://georginawestley.co.uk/products/from-the-lookout-i"" target=""_blank"">‘From The Lookout I'.</a>) By layering colours and textures, then removing elements to reveal underlying marks, I allowed the painting to evolve organically into something unexpected and beautiful. I started off with a horizon line and then got to work with the blues. Before long it became clear it was to become a hazy, balmy seascape. </p>
<ul>
<li>30.5cm 25.5cm</li>
<li>Acrylic - satin varnish</li>
<li>Stretched canvas</li>
<li>Pre-strung - ready to hang</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Oils and acrylics,"Beach, Coast, Sea, Seascape, Water",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,100.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/FromTheLookoutII_Full.jpg?v=1733591023,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
from-the-lookout-ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/FromTheLookoutII_Crop.jpg?v=1733591023,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from-the-lookout-ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/IMG_20241207_163629831.jpg?v=1733589528,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from-the-lookout-i,From The Lookout (I),"<p><meta charset=""utf-8"">I loved the intuitive process of creating this abstract landscape painting (alongside it's sister painting <a href=""https://georginawestley.co.uk/products/from-the-lookout-ii"" target=""_blank"" title=""From The Lookout II"" rel=""noopener"">‘From The Lookout II'</a>.) By layering colours and textures, then removing elements to reveal underlying marks, I allowed the painting to evolve organically into something unexpected and beautiful. I started off with a horizon line and then got to work with the blues. Before long it became clear it was to become a hazy, balmy seascape. </p>
<ul>
<li>30.5cm 25.5cm</li>
<li>Acrylic - satin varnish</li>
<li>Stretched canvas</li>
<li>Pre-strung - ready to hang</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Oils and acrylics,"Beach, Coast, Sea, Seascape, Water",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,100.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/FromTheLookoutI_Full_304c70c6-d529-43af-97de-cee649a11e02.jpg?v=1733589113,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
from-the-lookout-i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/FromTheLookoutI_Crop.jpg?v=1733588985,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from-the-lookout-i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/IMG_20241207_163629831.jpg?v=1733589528,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yorkshire-snowy-countryside-travel-art-print,Yorkshire Snowy Countryside Travel Art Print,"<p><meta charset=""utf-8"">Escape to a snowy Yorkshire countryside with this atmospheric travel print. The scene is filled with rolling hills, meandering brooks, and dry stone walls, all dusted in a soft blanket of snow. Delicate shades of pink and purple paint the landscape, while cool blue shadows add depth and realism. A solitary buzzard sits on the wall adding a touch of wildlife to this peaceful winter wonderland. Let the colours of a wintery Yorkshire fill your home.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Countryside, England, Historic, Snow, Yorkshire",true,Size,A4,,,,,,,,yorkshire-snowy_countryside-travel-art-print-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GWYorkshireSnowy.jpg?v=1728480343,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,A3,,,,,,,,yorkshire-snowy-countryside-travel-art-print-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/YorkshireDryStoneWallSNOWY.jpg?v=1728480292,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,A2,,,,,,,,yorkshire-snowy-countryside-travel-art-print-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yorkshire-snowy-countryside-travel-art-print,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackberry-crumble-copy-1,Coffea Arabica,"<p data-sourcepos=""5:1-5:274""><meta charset=""utf-8"">This watercolour painting, titled 'Coffea Arabica' celebrates the beauty and allure of the coffee plant. I've chosen a palette of pinks, purples, and greens evoking the rich and earthy tones of the coffee bean. The abstract composition, with its swirling forms and intricate details, captures the essence of the plant's complex structure and its intoxicating aroma</p>
<p>Watercolour on watercolour board. </p>
<p>Original art. One only.</p>
<p>A4 size (210mm x 297mm) UNFRAMED</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Watercolour,"coffee, Flowers, Original art, Watercolour",true,Title,Default Title,,,,,,,,coffea_arabica,0.0,shopify,deny,manual,40.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/CoffeaArabicaWatercolourPaintingArt3.jpg?v=1727864878,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,green; red; pink,,,,,,,,,,,,,,,kg,,,active
blackberry-crumble-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/CoffeaArabicaWatercolourPaintingArt1.jpg?v=1727864926,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackberry-crumble-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/CoffeaArabicaWatercolourPaintingArt2.jpg?v=1727864878,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midnight-garden,Midnight Garden,"<p data-sourcepos=""5:1-5:351""><meta charset=""utf-8"">This Midnight Garden watercolour captures the ethereal beauty of a moonlit night. Featuring delicate, abstract floral forms that seem to dance and sway in the gentle breeze.</p>
<p>Watercolour on watercolour paper. Mounted.</p>
<p>Original art. One only.</p>
<p>A4 size (210mm x 297mm) including mount.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Watercolour,"Flowers, Original art, Seasons, Watercolour",true,Title,Default Title,,,,,,,,midnight_garden,0.0,shopify,deny,manual,40.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/MidnightGardenWatercolourPainting4.jpg?v=1727882012,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,green; blue; black,,,,,,,,,,,,,,,kg,,,active
midnight-garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/MidnightGardenWatercolourPainting3.jpg?v=1727864537,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midnight-garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/MidnightGardenWatercolourPainting2.jpg?v=1727864502,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackberry-crumble-copy,Autumn Patchwork I,"<p data-sourcepos=""5:1-5:351"">Painted on the autumn equinox, this evocative watercolour is a twelve-square tapestry of autumnal hues. Inspired by a rainy walk spent collecting leaves and conkers, each square showcases a unique blend of berry, orange, and gold tones. Together, they create a vibrant and harmonious celebration of the season's transformation and the burst of colour before winter's embrace.</p>
<p data-sourcepos=""7:1-7:123"">This intricate patchwork design is perfect for adding a touch of autumnal warmth and sophistication to your home or office. <span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">I also painted Blackberry Crumble on the same day. </span><br></p>
<p>Watercolour on watercolour paper. Framed</p>
<p>Original art. One only.</p>
<p>A4 size (210mm x 297mm). Framed.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Watercolour,"Flowers, Original art, Seasons, Watercolour",true,Title,Default Title,,,,,,,,autumn_patchwork_I,0.0,shopify,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AutumnPatchworkWatercolour3.jpg?v=1727881918,1,"",false,,,500044,,,,,,,,,,,,,,,,,,,,orange; green; bronze,,,,,,,,,,,,,,,kg,,,active
blackberry-crumble-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/AutumnPatchworkWatercolour1.jpg?v=1727861430,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
